State,State ID,County,County ID,Population,Poverty Rate
HI,15,Kauai,007,70447.0,9.514954504805031
HI,15,Maui,009,162456.0,9.705397153690846
ID,16,Ada,001,425798.0,12.001230630486756
ID,16,Adams,003,3865.0,14.514877102199224
ID,16,Bannock,005,83815.0,17.747419912903418
ID,16,Bear Lake,007,5928.0,14.288124156545209
ID,16,Benewah,009,9068.0,16.651962946625495
ID,16,Bingham,011,45261.0,13.274121208104107
ID,16,Blaine,013,21427.0,12.633593130162879
ID,16,Boise,015,6891.0,13.61195762588884
ID,16,Bonner,017,41389.0,14.718886660706952
ID,16,Bonneville,019,108989.0,12.580168640872015
ID,16,Boundary,021,11141.0,16.2732250246836
ID,16,Butte,023,2592.0,15.277777777777779
ID,16,Camas,025,968.0,19.834710743801654
ID,16,Canyon,027,202782.0,18.426684814234005
ID,16,Caribou,029,6813.0,9.980918831645385
ID,16,Cassia,031,23441.0,15.1998634870526
ID,16,Clark,033,960.0,27.083333333333332
ID,16,Clearwater,035,8528.0,11.397748592870544
ID,16,Custer,037,4185.0,20.3584229390681
ID,16,Elmore,039,26103.0,17.572692793931733
ID,16,Franklin,041,13013.0,12.341504649196956
ID,16,Fremont,043,12896.0,11.437655086848634
ID,16,Gem,045,16853.0,21.984216459977453
ID,16,Gooding,047,15157.0,15.491192188427789
ID,16,Idaho,049,16251.0,15.605193526552211
ID,16,Jefferson,051,27096.0,11.156628284617655
ID,16,Jerome,053,22694.0,16.682823653829207
ID,16,Kootenai,055,147716.0,12.4644588263966
ID,16,Latah,057,38593.0,20.54517658642759
ID,16,Lemhi,059,7743.0,16.582719876017048
ID,16,Lewis,061,3826.0,15.6299006795609
ID,16,Lincoln,063,5292.0,11.904761904761905
ID,16,Madison,065,38114.0,32.07745185496143
ID,16,Minidoka,067,20331.0,17.62825242240913
ID,16,Nez Perce,069,39995.0,13.166645830728841
ID,16,Oneida,071,4269.0,13.633169360505974
ID,16,Owyhee,073,11356.0,23.27404015498415
ID,16,Payette,075,22773.0,18.438501734510165
ID,16,Power,077,7696.0,12.175155925155925
ID,16,Shoshone,079,12551.0,17.59222372719305
ID,16,Teton,081,10437.0,12.29280444572195
ID,16,Twin Falls,083,80955.0,15.338150824532148
ID,16,Valley,085,9897.0,13.832474487218349
ID,16,Washington,087,10035.0,15.02740408570005
IL,17,Adams,001,66949.0,12.63200346532435
IL,17,Alexander,003,7051.0,32.39256843000993
IL,17,Bond,005,17137.0,14.897590009920057
IL,17,Boone,007,53656.0,11.010884150887133
IL,17,Brown,009,6836.0,8.645406670567583
IL,17,Bureau,011,33822.0,12.831884572171958
IL,17,Calhoun,013,4962.0,11.991132607819427
IL,17,Carroll,015,14793.0,11.241803555735821
IL,17,Cass,017,13068.0,13.674625038261402
IL,17,Champaign,019,206420.0,19.94041275070245
IL,17,Christian,021,33888.0,12.854107648725213
IL,17,Clark,023,16089.0,16.010939150972714
IL,17,Clay,025,13466.0,13.768008317243428
IL,17,Clinton,027,37858.0,8.996777431454381
IL,17,Coles,029,52802.0,20.28521646907314
IL,17,Cook,031,5227575.0,16.387751490892047
IL,17,Crawford,033,19441.0,11.275140167686848
IL,17,Cumberland,035,10890.0,16.042240587695133
IL,17,DeKalb,037,104458.0,17.232763407302457
IL,17,De Witt,039,16322.0,11.800024506800638
IL,17,Douglas,041,19770.0,11.244309559939301
IL,17,DuPage,043,930514.0,6.950674573407816
IL,17,Edgar,045,17828.0,15.958043527036123
IL,17,Edwards,047,6612.0,11.494252873563218
IL,17,Effingham,049,34356.0,10.57748282687158
IL,17,Fayette,051,22025.0,14.7105561861521
IL,17,Ford,053,13758.0,13.599360372147114
IL,17,Franklin,055,39503.0,18.834012606637472
IL,17,Fulton,057,36047.0,14.514383998668405
IL,17,Gallatin,059,5325.0,16.150234741784036
IL,17,Greene,061,13390.0,16.803584764749814
IL,17,Grundy,063,50338.0,9.732210258651516
IL,17,Hamilton,065,8251.0,14.773966791904012
IL,17,Hancock,067,18633.0,11.39913057478667
IL,17,Hardin,069,4173.0,18.547807332854063
IL,17,Henderson,071,6966.0,10.493827160493828
IL,17,Henry,073,49681.0,12.115295585837645
IL,17,Iroquois,075,28814.0,15.811758173110293
IL,17,Jackson,077,59188.0,26.24349530310198
IL,17,Jasper,079,9592.0,8.079649708090075
IL,17,Jefferson,081,38523.0,16.592684889546504
IL,17,Jersey,083,22441.0,8.707276859319995
IL,17,Jo Daviess,085,22186.0,9.244568646894438
IL,17,Johnson,087,12866.0,10.593813150940463
IL,17,Kane,089,526615.0,10.8830929616513
IL,17,Kankakee,091,111493.0,15.068210560304234
IL,17,Kendall,093,121452.0,5.416131475809373
IL,17,Knox,095,51752.0,16.266038027515844
IL,17,Lake,097,702890.0,8.630653445062528
IL,17,LaSalle,099,111935.0,13.462277214454817
IL,17,Lawrence,101,16582.0,11.633096128331927
IL,17,Lee,103,34718.0,10.896364997983754
IL,17,Livingston,105,37278.0,11.706636622136381
IL,17,Logan,107,29820.0,10.046948356807512
IL,17,McDonough,109,31727.0,20.528256689885588
IL,17,McHenry,111,307083.0,7.702477831726276
IL,17,McLean,113,173254.0,13.555242591801631
IL,17,Macon,115,108404.0,18.104497989004095
IL,17,Macoupin,117,46482.0,12.639301234886624
IL,17,Madison,119,266759.0,12.895534921033592
IL,17,Marion,121,38503.0,17.834973898137807
IL,17,Marshall,123,12060.0,9.643449419568823
IL,17,Mason,125,13931.0,15.181968272198693
IL,17,Massac,127,14883.0,18.477457501847745
IL,17,Menard,129,12576.0,12.436386768447838
IL,17,Mercer,131,15971.0,10.130862187715234
IL,17,Monroe,133,33703.0,4.3913004777022815
IL,17,Montgomery,135,29301.0,12.712876693628203
IL,17,Morgan,137,34801.0,13.45938335105313
IL,17,Moultrie,139,14915.0,11.86054307743882
IL,17,Ogle,141,52034.0,10.79486489602952
IL,17,Peoria,143,186818.0,16.053592266269845
IL,17,Perry,145,21595.0,14.364436212086131
IL,17,Piatt,147,16469.0,5.628757058716376
IL,17,Pike,149,16054.0,13.909306091939703
IL,17,Pope,151,4255.0,14.195064629847238
IL,17,Pulaski,153,5792.0,18.1457182320442
IL,17,Putnam,155,5746.0,10.355029585798816
IL,17,Randolph,157,32934.0,9.774093641829113
IL,17,Richland,159,16072.0,14.379044300647088
IL,17,Rock Island,161,146536.0,14.586859201834361
IL,17,St. Clair,163,265569.0,17.343515244625692
KY,21,Larue,123,14127.0,15.997734834005804
KY,21,Laurel,125,59950.0,22.477064220183486
KY,21,Lawrence,127,15870.0,22.17391304347826
KY,21,Lee,129,6896.0,34.222737819025525
KY,21,Leslie,131,10869.0,31.603643389456252
KY,21,Letcher,133,23382.0,29.46283465913951
KY,21,Lewis,135,13646.0,27.649127949582294
KY,21,Lincoln,137,24424.0,24.766622993776615
KY,21,Livingston,139,9353.0,13.70683203250294
KY,21,Logan,141,26757.0,17.8570093807228
KY,21,Lyon,143,8325.0,12.372372372372372
KY,21,McCracken,145,65292.0,17.371194020706977
KY,21,McCreary,147,17850.0,38.6890756302521
KY,21,McLean,149,9492.0,18.09945217024863
KY,21,Madison,151,87324.0,19.721955018093535
KY,21,Magoffin,153,12887.0,29.106851866221774
KY,21,Marion,155,19497.0,18.16176847720162
KY,21,Marshall,157,31213.0,10.25534232531317
KY,21,Martin,159,12478.0,28.353902869049527
KY,21,Mason,161,17229.0,20.001160833478437
KY,21,Meade,163,28751.0,15.39424715662064
KY,21,Menifee,165,6345.0,23.5618597320725
KY,21,Mercer,167,21411.0,17.962729438139274
KY,21,Metcalfe,169,9983.0,22.53831513573074
KY,21,Monroe,171,10692.0,25.710811821922935
KY,21,Montgomery,173,27391.0,24.741703479245007
KY,21,Morgan,175,13379.0,21.59354211824501
KY,21,Muhlenberg,177,31216.0,18.945412608918502
KY,21,Nelson,179,44875.0,13.782729805013927
KY,21,Nicholas,181,7062.0,25.54517133956386
KY,21,Ohio,183,24152.0,20.714640609473335
KY,21,Oldham,185,63876.0,5.582691464712881
KY,21,Owen,187,10673.0,17.408413754333363
KY,21,Owsley,189,4552.0,36.291739894551846
KY,21,Pendleton,191,14509.0,14.65297401612792
KY,21,Perry,193,27818.0,26.579912287008412
KY,21,Pike,195,62791.0,24.72965870905066
KY,21,Powell,197,12387.0,25.14733188019698
KY,21,Pulaski,199,63772.0,24.52957410775889
KY,21,Robertson,201,2191.0,23.733455043359196
KY,21,Rockcastle,203,16893.0,22.938495234712605
KY,21,Rowan,205,24302.0,22.673031026252982
KY,21,Russell,207,17684.0,26.046143406469124
KY,21,Scott,209,51348.0,10.339253719716444
KY,21,Shelby,211,44967.0,12.453577067627371
KY,21,Simpson,213,17856.0,18.57638888888889
KY,21,Spencer,215,17798.0,10.012360939431396
KY,21,Taylor,217,25315.0,24.05688327078807
KY,21,Todd,219,12465.0,16.903329322101886
KY,21,Trigg,221,14267.0,15.854769748370366
KY,21,Trimble,223,8751.0,17.586561535824476
KY,21,Union,225,15065.0,23.418519747759706
KY,21,Warren,227,121066.0,18.038094923430194
KY,21,Washington,229,12017.0,17.142381626029792
KY,21,Wayne,231,20557.0,24.993919346208106
KY,21,Webster,233,13331.0,19.61593278823794
KY,21,Whitley,235,35842.0,25.64310027342224
KY,21,Wolfe,237,7221.0,40.105248580529015
KY,21,Woodford,239,25591.0,14.208120042202337
LA,22,Acadia,001,62372.0,20.16770345667928
LA,22,Allen,003,25619.0,13.142589484367072
LA,22,Ascension,005,117009.0,11.38373971232982
IL,17,Saline,165,24659.0,21.631047487732673
IL,17,Sangamon,167,198639.0,14.901404054591495
IL,17,Schuyler,169,7205.0,19.58362248438584
IL,17,Scott,171,5169.0,14.451538015089959
IL,17,Shelby,173,22011.0,12.766344100676934
IL,17,Stark,175,5840.0,13.150684931506849
IL,17,Stephenson,177,46283.0,15.56294967914785
IL,17,Tazewell,179,135400.0,7.7437223042836045
IL,17,Union,181,17458.0,15.276663993584602
IL,17,Vermilion,183,79613.0,18.957959127278208
IL,17,Wabash,185,11587.0,11.875377578320531
IL,17,Warren,187,17611.0,14.38305604451763
IL,17,Washington,189,14369.0,10.995893938339481
IL,17,Wayne,191,16517.0,15.450747714475995
IL,17,White,193,14410.0,13.601665510062457
IL,17,Whiteside,195,57155.0,11.17662496719447
IL,17,Will,197,685378.0,7.5835524338394285
IL,17,Williamson,199,67336.0,14.441012237139123
IL,17,Winnebago,201,288896.0,15.260162826761187
IL,17,Woodford,203,39123.0,7.519873220356312
IN,18,Adams,001,34813.0,17.637089592968145
IN,18,Allen,003,365565.0,14.920739129840111
IN,18,Bartholomew,005,80203.0,12.437190628779472
IN,18,Benton,007,8709.0,12.584682512343553
IN,18,Blackford,009,12364.0,11.70333225493368
IN,18,Boone,011,61884.0,6.009630922370888
IN,18,Brown,013,14965.0,12.576010691613766
IN,18,Carroll,015,20007.0,10.691258059679113
IN,18,Cass,017,38324.0,14.716626656925165
IN,18,Clark,019,113993.0,9.783934101216742
IN,18,Clay,021,26568.0,16.403191809695876
IN,18,Clinton,023,32692.0,12.394469595007953
IN,18,Crawford,025,10582.0,19.22131922131922
IN,18,Daviess,027,32583.0,13.286069422705092
IN,18,Dearborn,029,49552.0,9.15603810138844
IN,18,Decatur,031,26340.0,12.813211845102506
IN,18,DeKalb,033,42489.0,12.678575631339877
IN,18,Delaware,035,116463.0,20.60311000060105
IN,18,Dubois,037,42345.0,8.371708584248436
IN,18,Elkhart,039,201640.0,14.571017655227138
IN,18,Fayette,041,23608.0,18.94273127753304
IN,18,Floyd,043,76290.0,11.862629440293617
IN,18,Fountain,045,16741.0,12.430559703721402
IN,18,Franklin,047,22887.0,11.320837156464368
IN,18,Fulton,049,20412.0,13.854595336076818
IN,18,Gibson,051,33684.0,10.717254482840518
IN,18,Grant,053,68269.0,17.845581449852787
IN,18,Greene,055,32633.0,14.739680691324732
IN,18,Hamilton,057,303042.0,5.075534084384342
IN,18,Hancock,059,71955.0,7.3295809881175735
IN,18,Harrison,061,39370.0,13.053086106172213
IN,18,Hendricks,063,155817.0,5.027692742126982
IN,18,Henry,065,48953.0,15.012358793128103
IN,18,Howard,067,82728.0,16.517986655062373
IN,18,Huntington,069,36696.0,11.518966644865925
IN,18,Jackson,071,43637.0,14.476247221394688
IN,18,Jasper,073,33461.0,7.435521950927946
IN,18,Jay,075,21196.0,15.649179090394414
IN,18,Jefferson,077,32482.0,13.373560741333662
IN,18,Jennings,079,28023.0,15.04835313849338
IN,18,Johnson,081,147567.0,9.130090060785948
IN,18,Knox,083,37956.0,13.120455263989882
IN,18,Kosciusko,085,78461.0,10.735269751851238
IN,18,LaGrange,087,38395.0,12.314103398880063
IN,18,Lake,089,489698.0,17.338237035887424
IN,18,LaPorte,091,110993.0,15.875775949834674
IN,18,Lawrence,093,45696.0,12.629114145658264
IN,18,Madison,095,129862.0,15.87685389105358
IN,18,Marion,097,932142.0,20.1241870873751
IN,18,Marshall,099,46833.0,11.42570409753806
IN,18,Martin,101,10218.0,12.018007437854767
IN,18,Miami,103,36093.0,15.005679771700883
IN,18,Monroe,105,143292.0,22.362727856405105
IN,18,Montgomery,107,38108.0,12.162800461845281
IN,18,Morgan,109,69504.0,12.297133977900552
IN,18,Newton,111,14022.0,13.072314933675653
IN,18,Noble,113,47587.0,11.179523819530544
IN,18,Ohio,115,6003.0,6.61335998667333
IN,18,Orange,117,19579.0,16.109096480923437
IN,18,Owen,119,21038.0,14.611655100294705
IN,18,Parke,121,17033.0,13.573651147771972
IN,18,Perry,123,19301.0,13.268742552199368
IN,18,Pike,125,12554.0,9.90919228931018
IN,18,Porter,127,167016.0,10.513962734109306
IN,18,Posey,129,25527.0,9.601598307674227
IN,18,Pulaski,131,12910.0,13.24554608830364
IN,18,Putnam,133,37626.0,8.765215542444055
IN,18,Randolph,135,25403.0,17.00192890603472
IN,18,Ripley,137,28633.0,9.897670520029337
IN,18,Rush,139,16873.0,17.667279084928584
IN,18,St. Joseph,141,267696.0,16.408911601219295
IN,18,Scott,143,23734.0,13.765062779135418
IN,18,Shelby,145,44404.0,12.264660841365643
IN,18,Spencer,147,20777.0,9.688597968907928
IN,18,Starke,149,23069.0,15.588018553036543
IN,18,Steuben,151,34279.0,9.939029726654804
IN,18,Sullivan,153,21026.0,15.528393417673357
IN,18,Switzerland,155,10484.0,21.184662342617322
IN,18,Tippecanoe,157,183397.0,19.909267872429755
IN,18,Tipton,159,15447.0,8.597138602964977
IN,18,Union,161,7251.0,9.391808026479106
IN,18,Vanderburgh,163,181692.0,16.35184818263875
IN,18,Vermillion,165,15752.0,13.185627221940072
IN,18,Vigo,167,108099.0,18.550587887029483
IN,18,Wabash,169,32177.0,11.93088230723809
IN,18,Warren,171,8309.0,7.690456131905163
IN,18,Warrick,173,61427.0,9.372100216517167
IN,18,Washington,175,27792.0,14.7524467472654
IN,18,Wayne,177,67423.0,19.137386351838394
IN,18,Wells,179,27836.0,12.289840494323897
IN,18,White,181,24265.0,9.79188131052957
IN,18,Whitley,183,33354.0,8.62265395454818
IA,19,Adair,001,7330.0,9.37244201909959
IA,19,Adams,003,3822.0,9.628466771323914
IA,19,Allamakee,005,14001.0,9.913577601599886
IA,19,Appanoose,007,12602.0,15.854626249801619
IA,19,Audubon,009,5793.0,11.237700673226307
IA,19,Benton,011,25720.0,9.035769828926906
IA,19,Black Hawk,013,132821.0,14.760467094811814
IA,19,Boone,015,26411.0,10.06777479080686
IA,19,Bremer,017,24663.0,6.799659408831042
IA,19,Buchanan,019,21031.0,9.058057153725454
IA,19,Buena Vista,021,20445.0,12.594766446563952
IA,19,Butler,023,14933.0,8.631889104667515
IA,19,Calhoun,025,9876.0,13.81125961927906
IA,19,Carroll,027,20555.0,9.238628071028947
IA,19,Cass,029,13433.0,14.777041613935829
IA,19,Cedar,031,18389.0,6.318995051389417
IA,19,Cerro Gordo,033,43303.0,12.521072443017804
IA,19,Cherokee,035,11752.0,11.240639891082369
IA,19,Chickasaw,037,12164.0,8.821111476487998
IA,19,Clarke,039,9273.0,15.679930982422086
IA,19,Clay,041,16478.0,11.573006432819517
IA,19,Clayton,043,17735.0,10.380603326755004
IA,19,Clinton,045,47972.0,13.351538397398482
IA,19,Crawford,047,17147.0,21.467312066250656
IA,19,Dallas,049,78074.0,5.666419038348233
IA,19,Davis,051,8768.0,18.44206204379562
IA,19,Decatur,053,8210.0,18.90377588306943
IA,19,Delaware,055,17445.0,9.42963599885354
IA,19,Des Moines,057,40114.0,16.388293363912847
IA,19,Dickinson,059,17046.0,6.7640502170597205
IA,19,Dubuque,061,96359.0,12.054919623491319
IA,19,Emmet,063,9820.0,12.45417515274949
IA,19,Fayette,065,20391.0,12.657544995341082
IA,19,Floyd,067,16004.0,13.86528367908023
IA,19,Franklin,069,10393.0,14.519388049648802
IA,19,Fremont,071,7019.0,10.158142185496509
IA,19,Greene,073,9083.0,10.459099416492348
IA,19,Grundy,075,12373.0,5.835286510951265
IA,19,Guthrie,077,10691.0,10.438686745861004
IA,19,Hamilton,079,15227.0,10.586458264924149
IA,19,Hancock,081,11006.0,9.32218789751045
IA,19,Hardin,083,17324.0,7.665666127915031
IA,19,Harrison,085,14335.0,10.282525287757238
IA,19,Henry,087,19941.0,12.57710245223409
IA,19,Howard,089,9430.0,11.27253446447508
IA,19,Humboldt,091,9607.0,13.38607265535547
IA,19,Ida,093,7041.0,10.793921317994602
IA,19,Iowa,095,16326.0,9.647188533627343
IA,19,Jackson,097,19529.0,13.584924983358082
IA,19,Jasper,099,36715.0,8.78932316491897
IA,19,Jefferson,101,17662.0,14.177329860717926
IA,19,Johnson,103,142006.0,16.838020928693155
IA,19,Jones,105,20481.0,9.931155705287829
IA,19,Keokuk,107,10234.0,12.663670119210474
IA,19,Kossuth,109,15226.0,9.54945487981085
IA,19,Lee,111,35172.0,15.964403502786308
IA,19,Linn,113,218076.0,9.130761752783433
IA,19,Louisa,115,11251.0,12.3722335792374
IA,19,Lucas,117,8700.0,10.459770114942529
IA,19,Lyon,119,11730.0,5.754475703324808
IA,19,Madison,121,15661.0,6.730093863737948
IA,19,Mahaska,123,22324.0,13.483246729976706
IA,19,Marion,125,33197.0,9.362291773353014
IA,19,Marshall,127,40735.0,10.475021480299496
IA,19,Mills,129,14841.0,8.105922781483727
IA,19,Mitchell,131,10757.0,9.017384029004369
IA,19,Monona,133,9013.0,14.124043048929325
IA,19,Monroe,135,7964.0,12.958312405826218
IA,19,Montgomery,137,10380.0,14.730250481695569
IA,19,Muscatine,139,42949.0,11.180702693892757
IA,19,O'Brien,141,14055.0,9.092849519743863
IA,19,Osceola,143,6154.0,10.253493662658434
IA,19,Page,145,15552.0,14.10108024691358
IA,19,Palo Alto,147,9155.0,8.705625341343529
IA,19,Plymouth,149,24972.0,8.453467884030113
IA,19,Pocahontas,151,7061.0,12.533635462399094
IA,19,Polk,153,459159.0,12.190112793171863
IA,19,Pottawattamie,155,93198.0,11.446597566471384
IA,19,Poweshiek,157,18622.0,9.059177317151756
IA,19,Ringgold,159,5054.0,10.546102097348635
IA,19,Sac,161,10034.0,9.936216862666932
IA,19,Scott,163,171116.0,11.929334486547138
IA,19,Shelby,165,11944.0,9.829202947086403
IA,19,Sioux,167,34621.0,7.059299269229658
IA,19,Story,169,94834.0,20.076133032456713
IA,19,Tama,171,17423.0,12.598289617172703
IA,19,Taylor,173,6209.0,12.916733773554517
IA,19,Union,175,12539.0,12.640561448281362
IA,19,Van Buren,177,7380.0,14.363143631436314
IA,19,Wapello,179,35242.0,17.11877872992452
IA,19,Warren,181,48170.0,7.062487025119369
IA,19,Washington,183,22115.0,8.803979199638254
IA,19,Wayne,185,6403.0,14.430735592690926
IA,19,Webster,187,37050.0,14.472334682860998
IA,19,Winnebago,189,10580.0,9.669187145557656
IA,19,Winneshiek,191,20789.0,7.080667660782145
IA,19,Woodbury,193,102426.0,13.750414933708239
IA,19,Worth,195,7562.0,10.248611478444856
IA,19,Wright,197,12891.0,12.60569389496548
KS,20,Allen,001,12951.0,14.794224384217435
KS,20,Anderson,003,7858.0,14.902010689742937
KS,20,Atchison,005,16557.0,17.762879748746755
KS,20,Barber,007,4831.0,13.951562823432
KS,20,Barton,009,27214.0,15.201734401411038
KS,20,Bourbon,011,14751.0,16.87343230967392
KS,20,Brown,013,9810.0,14.352701325178389
KS,20,Butler,015,66264.0,9.312749003984063
KS,20,Chase,017,2694.0,12.026726057906458
KS,20,Chautauqua,019,3470.0,14.52449567723343
KS,20,Cherokee,021,20737.0,15.98591888894247
KS,20,Cheyenne,023,2679.0,8.734602463605823
KS,20,Clark,025,2131.0,13.186297512904739
KS,20,Clay,027,8346.0,9.549484783129643
KS,20,Cloud,029,9302.0,12.40593420769727
KS,20,Coffey,031,8433.0,10.577493181548677
KS,20,Comanche,033,1898.0,8.219178082191782
KS,20,Cowley,035,35977.0,15.415404286071658
KS,20,Crawford,037,39281.0,20.814134059723532
KS,20,Decatur,039,2886.0,12.924462924462924
KS,20,Dickinson,041,19384.0,10.993602971522906
KS,20,Doniphan,043,7793.0,11.202361093288848
KS,20,Douglas,045,116352.0,17.763338833883388
KS,20,Edwards,047,2975.0,10.6890756302521
KS,20,Elk,049,2635.0,17.039848197343453
KS,20,Ellis,051,29032.0,13.80545604849821
KS,20,Ellsworth,053,6375.0,7.215686274509804
KS,20,Finney,055,36983.0,15.655841873293134
KS,20,Ford,057,34492.0,17.0213382813406
KS,20,Franklin,059,25663.0,13.081089506293107
KS,20,Geary,061,36818.0,12.173393448856537
KS,20,Gove,063,2682.0,8.985831469052945
KS,20,Graham,065,2577.0,10.16686069072565
KS,20,Grant,067,7748.0,11.228704181724316
KS,20,Gray,069,6037.0,8.199436806360776
KS,20,Greeley,071,1235.0,6.882591093117409
KS,20,Greenwood,073,6304.0,14.118020304568528
KS,20,Hamilton,075,2567.0,10.985586287495131
KS,20,Harper,077,5798.0,13.297688858226975
KS,20,Harvey,079,34814.0,12.006663985752859
KS,20,Haskell,081,4087.0,12.74773672620504
KS,20,Hodgeman,083,1919.0,5.627931214174049
KS,20,Jackson,085,13365.0,8.043396932285821
KS,20,Jefferson,087,18880.0,8.951271186440678
KS,20,Jewell,089,3003.0,15.118215118215119
KS,20,Johnson,091,572428.0,5.9726288721026926
KS,20,Kearny,093,3943.0,12.249556175500887
KS,20,Kingman,095,7697.0,8.600753540340392
KS,20,Kiowa,097,2520.0,10.079365079365079
KS,20,Labette,099,20833.0,17.755484087745405
KS,20,Lane,101,1687.0,8.772969768820392
KS,20,Leavenworth,103,78785.0,9.187027987561084
KS,20,Lincoln,105,3134.0,10.370134014039566
KS,20,Linn,107,9524.0,14.836203275934482
KS,20,Logan,109,2800.0,9.428571428571429
KS,20,Lyon,111,33401.0,19.97245591449358
KS,20,McPherson,113,29164.0,6.285146070497874
KS,20,Marion,115,12213.0,10.17767952182101
KS,20,Marshall,117,9963.0,9.264277827963465
KS,20,Meade,119,4310.0,13.712296983758701
KS,20,Miami,121,32787.0,9.390917131790038
KS,20,Mitchell,123,6299.0,11.06524845213526
KS,20,Montgomery,125,33765.0,18.436250555308753
KS,20,Morris,127,5694.0,8.640674394099051
KS,20,Morton,129,3033.0,9.792284866468842
KS,20,Nemaha,131,10177.0,10.592512528249975
KS,20,Neosho,133,16358.0,19.03044381953784
KS,20,Ness,135,3047.0,11.09287824089268
KS,20,Norton,137,5558.0,7.538682979489025
KS,20,Osage,139,16001.0,11.411786763327292
KS,20,Osborne,141,3746.0,16.844634276561667
KS,20,Ottawa,143,6004.0,8.344437041972018
KS,20,Pawnee,145,6840.0,6.184210526315789
KS,20,Phillips,147,5484.0,9.172137126185266
KS,20,Pottawatomie,149,22920.0,8.922338568935428
KS,20,Pratt,151,9729.0,12.601500668105663
KS,20,Rawlins,153,2557.0,7.978099335158388
KS,20,Reno,155,63803.0,13.678040217544629
KS,20,Republic,157,4768.0,11.115771812080537
KS,20,Rice,159,9949.0,14.111971052367073
KS,20,Riley,161,75026.0,19.1227041292352
KS,20,Rooks,163,5160.0,13.042635658914728
KS,20,Rush,165,3144.0,7.315521628498728
KS,20,Russell,167,6988.0,12.779049799656555
KS,20,Saline,169,55547.0,14.377014060165266
KS,20,Scott,171,4958.0,5.0423557886244454
KS,20,Sedgwick,173,508221.0,14.851019536776324
KS,20,Seward,175,23185.0,18.481777010998492
KS,20,Shawnee,177,178567.0,14.106749847396216
KS,20,Sheridan,179,2522.0,6.026962727993656
KS,20,Sherman,181,6038.0,16.727393176548524
KS,20,Smith,183,3701.0,13.644960821399621
KS,20,Stafford,185,4284.0,15.266106442577032
KS,20,Stanton,187,2115.0,7.23404255319149
KS,20,Stevens,189,5738.0,17.67166260020913
KS,20,Sumner,191,23509.0,12.216597898677103
KS,20,Thomas,193,7909.0,9.558730560121381
KS,20,Trego,195,2927.0,4.202254868466006
KS,20,Wabaunsee,197,6960.0,6.594827586206897
KS,20,Wallace,199,1584.0,9.974747474747474
KS,20,Washington,201,5613.0,10.226260466773562
KS,20,Wichita,203,2168.0,5.857933579335794
KS,20,Wilson,205,8956.0,16.25725770433229
KS,20,Woodson,207,3186.0,22.78719397363465
KS,20,Wyandotte,209,161777.0,22.505671387156394
KY,21,Adair,001,19156.0,21.64334934224264
KY,21,Allen,003,20421.0,16.747465843984134
KY,21,Anderson,005,21867.0,11.217816801573147
KY,21,Ballard,007,8216.0,15.798442064264849
KY,21,Barren,009,43287.0,20.943932358444798
KY,21,Bath,011,12113.0,24.197143564765128
KY,21,Bell,013,27676.0,35.32302355831768
KY,21,Boone,015,125656.0,7.84363659514866
KY,21,Bourbon,017,20004.0,16.731653669266148
KY,21,Boyd,019,48716.0,18.053616881517367
KY,21,Boyle,021,29650.0,14.775716694772344
KY,21,Bracken,023,8404.0,20.442646358876726
KY,21,Breathitt,025,13476.0,32.732264766993175
KY,21,Breckinridge,027,20000.0,16.75
KY,21,Bullitt,029,77727.0,10.168924569325974
KY,21,Butler,031,12828.0,24.009978172747115
KY,21,Caldwell,033,12758.0,20.747766107540368
KY,21,Calloway,035,38302.0,22.49229805232103
KY,21,Campbell,037,91456.0,14.36537788663401
KY,21,Carlisle,039,4954.0,16.10819539765846
KY,21,Carroll,041,10776.0,25.037119524870082
KY,21,Carter,043,27292.0,18.074893741755826
KY,21,Casey,045,15928.0,25.828729281767956
KY,21,Christian,047,73936.0,18.555236961696604
KY,21,Clark,049,35706.0,14.843443678933513
KY,21,Clay,051,21160.0,37.62287334593573
KY,21,Clinton,053,10172.0,22.070389303971687
KY,21,Crittenden,055,9211.0,20.7252198458365
KY,21,Cumberland,057,6780.0,21.887905604719766
KY,21,Daviess,059,98724.0,15.800615858352579
KY,21,Edmonson,061,12086.0,21.56213801092173
KY,21,Elliott,063,7661.0,28.84740895444459
KY,21,Estill,065,14406.0,30.02915451895044
KY,21,Fayette,067,311529.0,18.118377422326652
KY,21,Fleming,069,14543.0,22.182493295743658
KY,21,Floyd,071,38144.0,30.23280201342282
KY,21,Franklin,073,49982.0,14.113080709055259
KY,21,Fulton,075,6323.0,24.766724656017715
KY,21,Gallatin,077,8543.0,13.238909048343674
KY,21,Garrard,079,17051.0,19.113248489824645
KY,21,Grant,081,24705.0,19.65998785670917
KY,21,Graves,083,37379.0,18.079670403167555
KY,21,Grayson,085,26092.0,23.80806377433696
KY,21,Green,087,11123.0,19.33830801042884
KY,21,Greenup,089,36255.0,17.288649841401185
KY,21,Hancock,091,8716.0,16.991739329967874
KY,21,Hardin,093,107573.0,13.801790412092254
KY,21,Harlan,095,28031.0,31.5971602868253
KY,21,Harrison,097,18629.0,18.659079929142734
KY,21,Hart,099,18510.0,23.760129659643436
KY,21,Henderson,101,46362.0,18.756740433976102
KY,21,Henry,103,15528.0,17.13678516228748
KY,21,Hickman,105,4691.0,16.052014495843103
KY,21,Hopkins,107,46359.0,15.703531137427468
